ID,TP_ESCOLA,ESTADO_CIVIL,NOTA_FINAL
42731,Privada,Solteiro,620.4828254633458
42732,Pública,Solteiro,682.9017517987851
42733,Pública,Solteiro,635.266263196216
42734,Pública,Casado,637.3869959078472
42735,Pública,Casado,453.1056757119286
42736,Pública,Casado,717.1684713007153
42737,Pública,Solteiro,566.7474482212134
42738,Pública,Casado,524.5333736116388
42739,Pública,Solteiro,619.8502046762661
42740,Pública,Divorciado,648.8471099631511
42741,Pública,Solteiro,432.67824144669476
42742,Pública,Solteiro,450.9587940819713
42743,Pública,Solteiro,668.6773639504484
42744,Pública,Casado,544.6717725939117
42745,Pública,Casado,347.54010151316083
42746,Pública,Solteiro,738.7388346047492
42747,Pública,Casado,581.7567168278667
42748,Pública,Solteiro,516.4423041385469
42749,Pública,Casado,300.03678045448123
42750,Pública,Divorciado,565.338306672066
42751,Pública,Solteiro,525.5572873448311
42752,Privada,Solteiro,664.0255949704997
42753,Pública,Solteiro,474.1813343680069
42754,Pública,Solteiro,756.691541529874
42755,Pública,Divorciado,616.1560628851967
42756,Privada,Casado,479.983351595673
42757,Pública,Divorciado,599.2559885661194
42758,Pública,Divorciado,532.9135333308258
42759,Pública,Solteiro,599.8278071328226
42760,Pública,Casado,757.9687984771299
42761,Pública,Solteiro,668.8529564881974
42762,Pública,Solteiro,600.3443013875421
42763,Pública,Solteiro,394.4999940381468
42764,Pública,Solteiro,702.0888510624072
42765,Pública,Solteiro,558.0935005424031
42766,Pública,Solteiro,346.3651432071465
42767,Pública,Solteiro,540.0867273051689
42768,Privada,Solteiro,531.2270892536832
42769,Pública,Casado,539.6824800769224
42770,Pública,Solteiro,593.6840953781362
42771,Pública,Casado,374.57855752491116
42772,Pública,Solteiro,453.48144683326376
42773,Pública,Casado,526.696393381041
42774,Pública,Solteiro,617.6992980323281
42775,Pública,Solteiro,689.9774560608389
42776,Pública,Solteiro,590.0213531158973
42777,Pública,Solteiro,575.1298914934222
42778,Pública,Solteiro,749.474558163595
42779,Pública,Divorciado,566.8747809694552
42780,Privada,Solteiro,458.594210614462
42781,Pública,Solteiro,571.9618850588486
42782,Pública,Casado,397.6523015443201
42783,Pública,Solteiro,604.3950618817328
42784,Pública,Solteiro,672.8703546710453
42785,Pública,Solteiro,394.78748730215034
42786,Pública,Solteiro,538.0798473886462
42787,Pública,Solteiro,558.7087975420278
42788,Pública,Solteiro,534.1849368414914
42789,Pública,Solteiro,524.609853939283
42790,Pública,Casado,499.61699399547985
42791,Pública,Solteiro,500.6864159214879
42792,Privada,Solteiro,540.4430582064259
42793,Pública,Solteiro,581.7411814032247
42794,Pública,Solteiro,705.9581382316358
42795,Pública,Solteiro,598.0923381561738
42796,Pública,Solteiro,744.3441393940129
42797,Pública,Solteiro,787.0998748694412
42798,Pública,Solteiro,465.8215674620262
42799,Privada,Solteiro,665.7863854686743
42800,Pública,Divorciado,497.5204530677659
42801,Privada,Solteiro,556.0352897557347
42802,Pública,Solteiro,504.83616360669726
42803,Pública,Solteiro,568.3715856590409
42804,Pública,Solteiro,608.1888543747438
42805,Privada,Solteiro,552.2568530368327
42806,Pública,Solteiro,507.6549494461142
42807,Pública,Solteiro,694.0221154412081
42808,Pública,Solteiro,637.9597542307273
42809,Pública,Solteiro,515.1168852330783
42810,Pública,Solteiro,545.2823198869314
42811,Pública,Divorciado,418.50589495957024
42812,Pública,Solteiro,454.6363716922299
42813,Pública,Casado,710.0436689739579
42814,Privada,Solteiro,339.26273169297804
42815,Pública,Solteiro,713.0088152163834
42816,Privada,Casado,639.8492393855536
42817,Pública,Solteiro,564.6256308971803
42818,Pública,Solteiro,556.4858437749933
42819,Pública,Solteiro,542.4691667022022
42820,Privada,Solteiro,548.2321115419214
42821,Pública,Solteiro,579.3219568289076
42822,Pública,Casado,564.8092734588143
42823,Pública,Solteiro,557.5562579060547
42824,Pública,Solteiro,439.456068707289
42825,Pública,Casado,553.9143734766836
42826,Pública,Divorciado,641.8263591406017
42827,Pública,Divorciado,663.6371768716175
42828,Pública,Solteiro,539.6927630690516
42829,Pública,Viúvo,366.9051069360371
42830,Pública,Casado,608.486123751494
42831,Privada,Solteiro,694.6005028394846
42832,Pública,Solteiro,603.301673026516
42833,Pública,Solteiro,524.3543300180181
42834,Pública,Solteiro,912.0587494986723
42835,Pública,Solteiro,623.6319496732422
42836,Pública,Solteiro,513.7465213054538
42837,Privada,Solteiro,645.2122048471588
42838,Pública,Solteiro,551.2053076539004
42839,Privada,Casado,342.55832364558637
42840,Pública,Solteiro,510.45639059144264
42841,Pública,Solteiro,486.3213889080164
42842,Privada,Solteiro,614.8693102900876
42843,Pública,Solteiro,411.66118242364956
42844,Pública,Solteiro,603.4320813957347
42845,Pública,Solteiro,480.13993466376314
42846,Pública,Solteiro,407.504835529499
42847,Pública,Solteiro,568.1531102840779
42848,Pública,Solteiro,483.5398376656344
42849,Pública,Casado,544.3304896109844
42850,Pública,Solteiro,544.7928010371718
42851,Pública,Divorciado,483.21298665532714
42852,Pública,Solteiro,275.91452196415463
42853,Privada,Solteiro,750.9307957075699
42854,Pública,Solteiro,603.8945679139473
42855,Pública,Solteiro,508.40360850357325
42856,Pública,Casado,707.9148007207264
42857,Pública,Solteiro,621.5403429728349
42858,Pública,Solteiro,571.9638128411499
42859,Pública,Solteiro,443.47553354390175
42860,Pública,Viúvo,687.6317840798033
42861,Pública,Solteiro,420.5892419725622
42862,Pública,Solteiro,350.05385405806396
42863,Pública,Solteiro,693.9962766209688
42864,Pública,Casado,539.9620392945839
42865,Pública,Casado,753.234730711795
42866,Pública,Solteiro,543.057456077325
42867,Pública,Solteiro,558.5800819197458
42868,Privada,Casado,445.8058157050047
42869,Pública,Solteiro,317.31081556747245
42870,Pública,Solteiro,720.2914232571283
42871,Pública,Solteiro,555.0046741112094
42872,Pública,Solteiro,485.3307314008532
42873,Pública,Casado,636.1680560530006
42874,Pública,Viúvo,616.155468642356
42875,Pública,Solteiro,507.0453727081961
42876,Pública,Solteiro,466.8976060415662
42877,Pública,Casado,720.113416885107
42878,Pública,Casado,588.1624629516166
42879,Privada,Solteiro,360.4359607119675
42880,Privada,Solteiro,487.588745156863
42881,Pública,Solteiro,376.93237281123345
42882,Privada,Solteiro,401.7599522717409
42883,Pública,Solteiro,494.13970448083984
42884,Pública,Viúvo,610.5288246027222
42885,Pública,Solteiro,479.64438439903137
42886,Pública,Casado,722.9288410214565
42887,Pública,Solteiro,461.76728680724534
42888,Pública,Divorciado,413.7309639138052
42889,Pública,Divorciado,347.05870512388793
42890,Pública,Solteiro,668.9211842160379
42891,Pública,Casado,558.0750562186304
42892,Pública,Casado,575.6213020389783
42893,Pública,Solteiro,619.9759849484058
42894,Pública,Solteiro,553.2014638598829
42895,Pública,Solteiro,534.2129646979013
42896,Pública,Casado,823.5019010341512
42897,Pública,Solteiro,381.33524945153454
42898,Pública,Divorciado,608.4590116918695
42899,Privada,Solteiro,787.2010947631388
42900,Pública,Divorciado,631.1693403915168
42901,Pública,Solteiro,586.675018503266
42902,Privada,Casado,314.34673901332656
42903,Pública,Solteiro,592.8102287619568
42904,Pública,Casado,516.5894805533793
42905,Pública,Solteiro,514.4489028967141
42906,Pública,Solteiro,703.5515302048424
42907,Pública,Casado,310.83718159762515
42908,Pública,Solteiro,649.3655104566667
42909,Pública,Solteiro,861.5840392041547
42910,Pública,Solteiro,495.2507877065581
42911,Pública,Casado,588.4649512210101
42912,Pública,Solteiro,560.8591417211363
42913,Pública,Solteiro,347.10280336017166
42914,Privada,Solteiro,515.7073036938228
42915,Pública,Solteiro,489.2341854202993
42916,Pública,Solteiro,590.1944956533086
42917,Pública,Solteiro,485.33802654229453
42918,Pública,Casado,693.2082090263877
42919,Pública,Casado,388.70962106483046
42920,Pública,Casado,404.90518082186867
42921,Pública,Casado,392.70264726738776
42922,Pública,Solteiro,570.0079792656368
42923,Pública,Solteiro,549.8862787683524
42924,Pública,Solteiro,666.943873022856
42925,Pública,Solteiro,462.01496475572173
42926,Pública,Solteiro,460.10160738597665
42927,Pública,Solteiro,608.4649480526133
42928,Pública,Solteiro,325.04680886786207
42929,Pública,Solteiro,708.8881627476658
42930,Pública,Solteiro,711.9508898048925
42931,Pública,Casado,735.4163238711524
42932,Privada,Solteiro,524.2256508193328
42933,Pública,Solteiro,459.83665219263116
42934,Pública,Solteiro,650.048944021571
42935,Pública,Solteiro,474.6333384795445
42936,Pública,Solteiro,659.2146381268092
42937,Pública,Solteiro,561.792756984637
42938,Privada,Solteiro,472.65315151061856
42939,Pública,Solteiro,584.5124752765845
42940,Pública,Solteiro,584.5376038643606
42941,Pública,Solteiro,551.4319352424412
42942,Pública,Solteiro,499.2166683719665
42943,Pública,Casado,391.51560170123525
42944,Pública,Casado,446.131229294259
42945,Pública,Solteiro,471.05957287691194
42946,Pública,Casado,497.6200087606294
42947,Pública,Solteiro,603.2418166603389
42948,Pública,Solteiro,558.3068705979557
42949,Pública,Casado,684.7291467687141
42950,Pública,Solteiro,475.1705859603778
42951,Pública,Solteiro,507.36997819596587
42952,Privada,Solteiro,499.23790930832865
42953,Pública,Casado,349.62693719631807
42954,Pública,Casado,388.5545706536808
42955,Pública,Casado,662.0579123154589
42956,Pública,Casado,686.5402380744857
42957,Pública,Solteiro,639.2988242665604
42958,Pública,Casado,488.5896584059663
42959,Pública,Casado,321.07410050807476
42960,Privada,Solteiro,599.7439808453631
42961,Pública,Solteiro,628.4251894162367
42962,Pública,Casado,665.0617392131371
42963,Pública,Solteiro,374.90320945768923
42964,Pública,Solteiro,553.7485559434635
42965,Pública,Solteiro,617.0825436096011
42966,Pública,Solteiro,411.3968970488106
42967,Pública,Solteiro,562.3903056226983
42968,Pública,Solteiro,587.0181273397903
42969,Pública,Casado,565.3385881679275
42970,Pública,Solteiro,766.8268436712757
42971,Pública,Solteiro,718.0893115575401
42972,Pública,Solteiro,344.4223340984488
42973,Privada,Divorciado,360.8695282960258
42974,Pública,Solteiro,659.1477812618061
42975,Pública,Solteiro,625.9819165409707
42976,Pública,Divorciado,515.969766039515
42977,Privada,Solteiro,616.0057997272116
42978,Pública,Solteiro,386.7605094003484
42979,Pública,Solteiro,424.8448637052469
42980,Pública,Solteiro,347.62189550249957
42981,Pública,Solteiro,753.6271259706249
42982,Pública,Solteiro,534.0980552318975
42983,Pública,Divorciado,667.5423208909057
42984,Pública,Solteiro,479.24614937429607
42985,Pública,Solteiro,575.3190348015114
42986,Pública,Solteiro,619.1589760915123
42987,Pública,Solteiro,624.5702553680495
42988,Pública,Solteiro,571.9914972567198
42989,Pública,Solteiro,624.3909173890222
42990,Pública,Casado,597.8656127500963
42991,Pública,Solteiro,576.1854708259392
42992,Pública,Casado,502.43962582418146
42993,Privada,Casado,483.2765641281204
42994,Privada,Solteiro,596.1970941549333
42995,Pública,Casado,526.6648975683136
42996,Pública,Solteiro,582.509992773273
42997,Pública,Solteiro,609.8617309634545
42998,Pública,Casado,662.0849846452683
42999,Pública,Solteiro,508.1718408900325
43000,Pública,Solteiro,451.0861128897266
43001,Pública,Divorciado,496.383501776049
43002,Pública,Solteiro,458.08839314812707
43003,Pública,Solteiro,528.4865934672208
43004,Pública,Solteiro,452.013681427975
43005,Pública,Solteiro,364.2109795420582
43006,Pública,Solteiro,510.8942369148491
43007,Privada,Solteiro,460.27376232714823
43008,Pública,Solteiro,876.4492537705149
43009,Pública,Divorciado,725.9761247478802
43010,Pública,Solteiro,683.2863813207907
43011,Pública,Casado,679.0653781196495
43012,Pública,Solteiro,335.17006222659177
43013,Pública,Divorciado,556.8679774361663
43014,Pública,Solteiro,649.5573183961765
43015,Pública,Solteiro,250.04239109837306
43016,Pública,Divorciado,175.58613344236966
43017,Pública,Solteiro,658.8610575748893
43018,Pública,Casado,568.5644032623514
43019,Pública,Solteiro,525.6393881119766
43020,Pública,Casado,678.2021547618558
43021,Pública,Viúvo,573.2789805805247
43022,Pública,Solteiro,575.2081408351821
43023,Pública,Casado,432.3593322502843
43024,Pública,Solteiro,451.9870237990033
43025,Pública,Solteiro,632.1312201817423
43026,Pública,Solteiro,566.8853351839342
43027,Pública,Solteiro,758.3576968968165
43028,Pública,Solteiro,605.1046352166384
43029,Pública,Solteiro,647.8516487819486
43030,Pública,Casado,513.092789165221
43031,Pública,Solteiro,504.9231140009962
43032,Pública,Solteiro,742.4334506534582
43033,Pública,Solteiro,464.82684761233696
43034,Pública,Solteiro,585.4234510059794
43035,Pública,Solteiro,573.9653187405627
43036,Pública,Solteiro,502.3059061263332
43037,Pública,Solteiro,563.6640792910862
43038,Privada,Solteiro,625.8257792680987
43039,Pública,Solteiro,444.0944530053459
43040,Pública,Solteiro,483.5743933436278
43041,Pública,Solteiro,509.17630889089327
43042,Pública,Solteiro,367.52008825473933
43043,Pública,Solteiro,803.1634574414164
43044,Pública,Solteiro,510.1154417274272
43045,Pública,Solteiro,626.9362376825311
43046,Pública,Solteiro,418.6288138453824
43047,Privada,Casado,548.4956346913616
43048,Pública,Solteiro,674.2313991553966
43049,Pública,Solteiro,342.79272318745484
43050,Pública,Solteiro,604.8506544522397
43051,Pública,Solteiro,602.7690249016009
43052,Pública,Solteiro,314.4176314384629
43053,Pública,Solteiro,639.356806826703
43054,Pública,Solteiro,299.2988853864514
43055,Pública,Solteiro,427.1039825952422
43056,Pública,Solteiro,750.0491852044711
43057,Pública,Solteiro,722.1781639921123
43058,Pública,Solteiro,621.0344267309183
43059,Pública,Casado,682.0751643847116
43060,Privada,Solteiro,657.0644586484585
43061,Pública,Divorciado,393.6871308692813
43062,Pública,Solteiro,315.24997279446035
43063,Pública,Solteiro,638.6300773743925
43064,Pública,Solteiro,487.8529515533304
43065,Pública,Solteiro,423.67835438489203
43066,Pública,Solteiro,544.0164102369745
43067,Pública,Solteiro,556.8155409130405
43068,Pública,Solteiro,692.05756735557
43069,Pública,Solteiro,445.65579048245456
43070,Pública,Solteiro,695.914684530344
43071,Pública,Solteiro,423.5906078572281
43072,Pública,Solteiro,523.2859279029877
43073,Pública,Solteiro,690.7904479869637
43074,Pública,Solteiro,472.52716197654087
43075,Pública,Solteiro,494.54292399550087
43076,Pública,Solteiro,529.328037317263
43077,Pública,Solteiro,724.8706524457157
43078,Pública,Divorciado,493.7907285230514
43079,Pública,Casado,426.71655020631783
43080,Pública,Solteiro,479.081241551722
43081,Pública,Viúvo,654.1269281388333
43082,Pública,Casado,690.6302462850617
43083,Pública,Casado,483.1546095137403
43084,Pública,Divorciado,703.7440220226754
43085,Pública,Solteiro,451.2987175011057
43086,Pública,Casado,610.4641739955769
43087,Pública,Solteiro,432.60805940121355
43088,Pública,Solteiro,707.0811770390873
43089,Privada,Solteiro,569.6055461614034
43090,Pública,Casado,729.1836189726191
43091,Pública,Solteiro,514.4529807195966
43092,Pública,Solteiro,337.9779548254869
43093,Pública,Casado,631.143386466271
43094,Pública,Divorciado,772.1468488120764
43095,Pública,Solteiro,523.2508306501417
43096,Pública,Solteiro,445.1254410608417
43097,Privada,Solteiro,526.9274527740274
43098,Privada,Solteiro,445.95907843906826
43099,Pública,Solteiro,428.8492248504848
43100,Privada,Solteiro,550.1001492891115
43101,Pública,Solteiro,459.0864822784026
43102,Pública,Casado,568.223089798403
43103,Pública,Solteiro,615.7387757217359
43104,Privada,Viúvo,629.4914515978174
43105,Pública,Solteiro,826.5900959657115
43106,Pública,Solteiro,507.2183498374649
43107,Pública,Divorciado,587.5754042633085
43108,Pública,Solteiro,658.5036516151731
43109,Privada,Solteiro,563.1533322065268
43110,Privada,Solteiro,616.8699989714063
43111,Pública,Solteiro,544.5296955964542
43112,Privada,Solteiro,380.971815718745
43113,Pública,Casado,419.54925141169065
43114,Pública,Casado,526.5385971360206
43115,Pública,Solteiro,604.5861706165731
43116,Pública,Solteiro,350.4054851178299
43117,Pública,Solteiro,535.6763088357362
43118,Privada,Divorciado,561.1186229186018
43119,Pública,Solteiro,710.1908499885691
43120,Pública,Casado,502.28993083273895
43121,Pública,Solteiro,541.8066422123711
43122,Pública,Casado,413.13961380098635
43123,Privada,Solteiro,443.6655111944243
43124,Pública,Solteiro,698.9522275078727
43125,Pública,Casado,588.5664200618755
43126,Pública,Solteiro,457.6476842730003
43127,Pública,Solteiro,547.6422933599612
43128,Privada,Solteiro,610.2498731444388
43129,Pública,Casado,548.3486969132052
43130,Pública,Solteiro,497.6084990099286
